GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SUM_TIME_PLAYED
Lineups,-203903-1628384-1628404-1628969-1628973-,J. Clarkson - O. Anunoby - J. Hart - M. Bridges - J. Brunson,1610612752,NYK,1,1,0,1.0,4.0,123.0,90.0,102.7,100.0,20.2,-10.0,0.333,1.0,9.1,0.0,1.0,0.571,0.1,0.6,0.712,96.5,114.05,95.04,10,0.467,243,163,1,1,210,339,252,363,366,151,374,331,1,198,312,195,131,188,321,11995
Lineups,-203903-1628384-1628969-1628973-1630574-,J. Clarkson - O. Anunoby - M. Bridges - J. Brunson - A. Hukporti,1610612752,NYK,2,2,0,1.0,4.0,87.2,85.7,28.6,28.6,58.6,57.1,0.5,0.5,11.1,0.5,0.444,0.462,0.286,0.5,0.51,79.3,80.0,66.67,7,-1.667,140,81,1,1,195,350,94,104,283,229,355,92,410,359,518,259,313,566,581,12600
Lineups,-1626157-1628404-1628973-1629013-1642278-,K. Towns - J. Hart - J. Brunson - L. Shamet - T. Kolek,1610612752,NYK,2,2,0,1.0,4.0,174.2,188.9,52.4,44.4,121.8,144.4,0.8,2.0,28.6,0.5,1.0,0.833,0.222,0.929,0.97,113.9,117.82,98.18,9,1.147,140,81,1,1,218,41,104,15,143,75,55,92,1,62,466,45,46,161,42,11000
Lineups,-1626157-1628404-1628969-1630574-1642278-,K. Towns - J. Hart - M. Bridges - A. Hukporti - T. Kolek,1610612752,NYK,1,0,1,0.0,4.0,144.2,133.3,72.7,71.4,71.6,61.9,0.6,1.5,21.4,0.667,1.0,0.857,0.222,0.786,0.721,103.7,109.19,91.0,9,1.0,243,442,270,442,225,134,174,97,247,125,143,55,1,59,466,94,126,233,56,10550
Lineups,-1626157-1628404-1629011-1630540-1642278-,K. Towns - J. Hart - M. Robinson - M. McBride - T. Kolek,1610612752,NYK,1,0,1,0.0,4.0,130.0,130.0,102.5,100.0,27.5,30.0,0.5,3.0,20.0,0.4,1.0,0.625,0.1,0.591,0.591,114.3,115.66,96.39,10,0.591,243,442,270,442,200,153,252,159,283,33,161,174,1,155,312,201,238,177,233,12450
Lineups,-1626157-1628969-1628973-1629013-1630631-,K. Towns - M. Bridges - J. Brunson - L. Shamet - J. Alvarado,1610612752,NYK,2,1,1,0.5,4.0,116.0,100.0,165.9,175.0,-49.9,-75.0,1.0,1.0,18.2,0.0,0.5,0.25,0.222,0.625,0.781,93.3,97.88,81.57,9,0.28,140,163,270,351,197,268,523,488,1,151,219,331,378,461,466,165,101,420,403,12505
Lineups,-1626157-1629011-1629013-1630540-1642278-,K. Towns - M. Robinson - L. Shamet - M. McBride - T. Kolek,1610612752,NYK,1,0,1,0.0,4.0,100.0,90.0,133.2,144.4,-33.2,-54.4,0.25,0.0,8.3,0.2,0.667,0.455,0.0,0.5,0.5,101.9,103.25,86.04,10,0.405,243,442,270,442,186,339,480,462,383,258,381,296,296,365,1,259,319,325,349,13250
Lineups,-1629013-1630574-1642278-1642359-1642885-,L. Shamet - A. Hukporti - T. Kolek - P. Dadiet - M. Diawara,1610612752,NYK,1,1,0,1.0,4.0,72.7,62.5,134.1,137.5,-61.5,-75.0,1.0,2.0,16.7,0.333,1.0,0.6,0.125,0.357,0.317,100.1,106.18,88.48,8,0.129,243,163,1,1,220,414,465,488,1,75,243,206,1,167,350,375,425,275,443,10850
Lineups,-1628969-1628973-1630540-1630574-1641755-,M. Bridges - J. Brunson - M. McBride - A. Hukporti - K. McCullar Jr.,1610612752,NYK,2,0,2,0.0,4.0,171.2,166.7,90.1,88.9,81.1,77.8,1.0,4.0,30.8,0.0,0.75,0.5,0.111,1.0,0.966,101.6,103.68,86.4,9,0.809,140,442,499,442,198,64,231,75,1,17,47,331,237,259,329,16,48,318,125,12500
Lineups,-1628384-1628404-1628973-1630574-1630631-,O. Anunoby - J. Hart - J. Brunson - A. Hukporti - J. Alvarado,1610612752,NYK,1,1,0,1.0,4.0,51.2,55.6,42.9,37.5,8.4,18.1,0.0,0.0,0.0,0.286,1.0,0.615,0.222,0.286,0.285,98.9,100.33,83.61,9,0.667,243,163,1,1,205,428,96,200,396,258,396,253,1,159,466,411,438,379,181,12200
Lineups,-1628384-1628404-1628973-1629013-1630540-,O. Anunoby - J. Hart - J. Brunson - L. Shamet - M. McBride,1610612752,NYK,2,2,0,1.0,4.0,109.1,91.7,141.7,116.7,-32.6,-25.0,0.667,2.0,13.3,0.167,0.75,0.4,0.083,0.571,0.546,119.3,143.46,119.55,12,0.342,140,81,1,1,209,334,379,404,200,75,329,311,237,394,298,222,284,72,378,12045
Lineups,-1628384-1628969-1628973-1630574-1642359-,O. Anunoby - M. Bridges - J. Brunson - A. Hukporti - P. Dadiet,1610612752,NYK,1,1,0,1.0,4.0,88.9,88.9,106.6,81.8,-17.7,7.1,0.5,2.0,18.2,0.0,0.714,0.455,0.111,0.5,0.5,105.1,120.5,100.42,9,0.459,243,163,1,1,211,344,199,235,283,75,219,331,275,365,329,259,319,136,325,11950
Lineups,-1628384-1628969-1628973-1629013-1630574-,O. Anunoby - M. Bridges - J. Brunson - L. Shamet - A. Hukporti,1610612752,NYK,3,1,2,0.333,4.0,55.6,55.6,124.5,120.0,-68.9,-64.4,0.5,0.33,9.1,0.2,1.0,0.429,0.333,0.357,0.357,110.4,112.5,93.75,9,-0.103,92,163,499,424,207,428,398,472,283,250,374,296,1,379,530,375,402,199,528,12160
Lineups,-1628384-1628969-1628973-1629011-1641755-,O. Anunoby - M. Bridges - J. Brunson - M. Robinson - K. McCullar Jr.,1610612752,NYK,1,1,0,1.0,4.0,150.0,133.3,69.4,66.7,80.6,66.7,0.4,0.0,18.2,0.0,0.375,0.273,0.0,0.75,0.75,96.4,104.26,86.89,9,1.0,243,163,1,1,202,134,158,85,357,258,219,331,418,459,1,98,107,308,56,12430
Lineups,-1628384-1628969-1628973-1629011-1642278-,O. Anunoby - M. Bridges - J. Brunson - M. Robinson - T. Kolek,1610612752,NYK,3,2,1,0.667,4.0,88.8,77.8,119.5,108.3,-30.7,-30.6,0.0,0.0,0.0,0.0,1.0,0.571,0.222,0.7,0.595,125.7,140.72,117.26,9,0.125,92,81,270,304,223,372,347,414,396,258,396,331,1,198,466,120,236,75,445,10745
Lineups,-1630574-1630631-1641755-1642278-1642885-,A. Hukporti - J. Alvarado - K. McCullar Jr. - T. Kolek - M. Diawara,1610612752,NYK,2,2,0,1.0,3.0,88.9,88.9,28.6,25.0,60.3,63.9,1.0,0.0,23.1,0.167,1.0,0.5,0.0,0.444,0.444,125.2,133.04,110.87,9,1.0,140,81,1,1,243,344,91,94,1,258,117,311,1,259,1,335,368,85,56,9200
Lineups,-1630574-1631110-1641794-1642278-1642885-,A. Hukporti - J. Sochan - D. Jones - T. Kolek - M. Diawara,1610612752,NYK,1,0,1,0.0,3.0,180.0,180.0,128.9,100.0,51.1,80.0,0.75,0.0,37.5,0.0,0.667,0.5,0.0,0.9,0.9,78.9,88.89,74.07,5,0.774,243,442,270,442,274,50,252,73,163,258,19,331,296,259,1,54,59,524,137,8100
Lineups,-1630574-1631110-1641794-1642278-1642359-,A. Hukporti - J. Sochan - D. Jones - T. Kolek - P. Dadiet,1610612752,NYK,1,1,0,1.0,3.0,221.1,185.7,121.5,116.7,99.6,69.0,0.25,1.0,9.1,1.0,0.75,0.857,0.143,0.786,0.825,81.0,90.43,75.36,7,0.833,243,163,1,1,226,44,379,83,383,151,374,1,237,59,373,94,89,504,118,10350
Lineups,-1630574-1641755-1641998-1642278-1642359-,A. Hukporti - K. McCullar Jr. - T. Jemison III - T. Kolek - P. Dadiet,1610612752,NYK,1,1,0,1.0,3.0,120.0,120.0,82.0,66.7,38.0,53.3,0.5,0.0,16.7,0.0,0.667,0.333,0.0,0.6,0.6,84.2,93.73,78.11,5,0.588,243,163,1,1,265,191,158,109,283,258,243,331,296,414,1,195,232,470,234,8450
Lineups,-1627824-1630574-1641755-1642359-1642885-,G. Yabusele - A. Hukporti - K. McCullar Jr. - P. Dadiet - M. Diawara,1610612752,NYK,1,0,1,0.0,3.0,82.0,66.7,116.7,116.7,-34.7,-50.0,1.0,0.5,14.3,0.0,1.0,0.5,0.333,0.5,0.694,100.4,110.77,92.31,6,0.333,243,442,270,442,283,394,379,449,1,229,301,331,1,259,530,259,141,220,380,7800
Lineups,-1627824-1628404-1628973-1629011-1630540-,G. Yabusele - J. Hart - J. Brunson - M. Robinson - M. McBride,1610612752,NYK,3,3,0,1.0,3.0,75.0,75.0,81.2,100.0,-6.2,-25.0,0.333,1.0,11.1,0.0,0.4,0.222,0.125,0.429,0.429,136.0,121.19,100.99,8,0.083,92,55,1,1,230,377,252,404,366,151,355,331,412,472,350,340,375,128,453,10100
Lineups,-1627824-1628404-1629013-1642278-1642885-,G. Yabusele - J. Hart - L. Shamet - T. Kolek - M. Diawara,1610612752,NYK,1,1,0,1.0,3.0,82.0,80.0,103.1,100.0,-21.1,-20.0,0.0,0.0,0.0,0.333,1.0,0.6,0.2,0.25,0.41,81.4,83.61,69.68,5,0.333,243,163,1,1,287,364,252,392,396,258,396,206,1,167,429,416,386,554,380,7750
Lineups,-1627824-1628404-1628969-1629013-1630540-,G. Yabusele - J. Hart - M. Bridges - L. Shamet - M. McBride,1610612752,NYK,1,0,1,0.0,3.0,142.9,142.9,68.3,71.4,74.6,71.4,0.2,0.0,12.5,0.0,1.0,0.667,0.0,0.714,0.714,110.9,108.39,90.32,7,1.0,243,442,270,442,241,105,174,80,391,258,335,331,1,103,1,117,129,245,56,9300
Lineups,-1627824-1628969-1628973-1630540-1641755-,G. Yabusele - M. Bridges - J. Brunson - M. McBride - K. McCullar Jr.,1610612752,NYK,1,0,1,0.0,3.0,100.0,100.0,100.0,80.0,0.0,20.0,1.0,0.0,28.6,0.0,1.0,0.4,0.0,0.5,0.5,81.5,90.57,75.47,5,0.455,243,442,270,442,277,268,191,191,1,258,55,331,1,394,1,259,319,502,327,7950
Lineups,-1627824-1628384-1628969-1628973-1630574-,G. Yabusele - O. Anunoby - M. Bridges - J. Brunson - A. Hukporti,1610612752,NYK,1,1,0,1.0,3.0,100.0,100.0,50.0,50.0,50.0,50.0,0.5,0.0,12.5,0.4,1.0,0.667,0.0,0.357,0.357,101.5,101.54,84.62,5,0.75,243,163,1,1,283,268,108,111,283,258,335,174,1,103,1,375,402,354,143,7800
Lineups,-1627824-1628384-1628969-1628973-1642278-,G. Yabusele - O. Anunoby - M. Bridges - J. Brunson - T. Kolek,1610612752,NYK,1,1,0,1.0,3.0,66.7,66.7,54.6,57.1,12.0,9.5,0.5,0.0,14.3,0.0,1.0,0.429,0.0,0.333,0.333,120.6,117.74,98.11,6,0.571,243,163,1,1,277,394,138,228,283,258,301,331,1,379,1,384,412,163,251,7950
Lineups,-1630631-1631110-1642278-1642359-1642885-,J. Alvarado - J. Sochan - T. Kolek - P. Dadiet - M. Diawara,1610612752,NYK,2,2,0,1.0,3.0,66.7,66.7,136.1,114.3,-69.4,-47.6,1.0,2.0,22.2,0.25,0.333,0.286,0.167,0.333,0.333,82.6,90.43,75.36,6,-0.077,140,81,1,1,226,394,371,446,1,75,126,270,421,455,393,384,412,504,523,10350
Lineups,-203903-1627824-1628973-1630574-1642278-,J. Clarkson - G. Yabusele - J. Brunson - A. Hukporti - T. Kolek,1610612752,NYK,1,0,1,0.0,3.0,159.9,157.1,0.0,0.0,159.9,157.1,1.0,3.0,27.3,0.333,0.75,0.636,0.143,0.75,0.799,106.3,107.23,89.36,7,1.733,243,442,270,442,237,85,1,11,1,33,69,206,237,148,373,98,96,259,24,9400
Lineups,-203903-1627824-1628404-1628969-1642278-,J. Clarkson - G. Yabusele - J. Hart - M. Bridges - T. Kolek,1610612752,NYK,2,0,2,0.0,3.0,50.0,57.1,191.3,200.0,-141.3,-142.9,1.0,1.0,16.7,0.6,0.25,0.444,0.286,0.286,0.286,120.6,110.16,91.8,7,-0.091,140,442,499,442,244,424,538,557,1,151,243,75,434,373,518,411,436,225,525,9150
Lineups,-203903-1627824-1629011-1629013-1630540-,J. Clarkson - G. Yabusele - M. Robinson - L. Shamet - M. McBride,1610612752,NYK,1,0,1,0.0,3.0,169.2,180.0,116.7,116.7,52.5,63.3,0.333,0.0,16.7,0.0,0.5,0.25,0.0,0.875,0.846,103.8,100.89,84.08,5,0.571,243,442,270,442,281,50,379,95,366,258,243,331,378,461,1,60,77,367,251,7850
Lineups,-203903-1627824-1628384-1628973-1630574-,J. Clarkson - G. Yabusele - O. Anunoby - J. Brunson - A. Hukporti,1610612752,NYK,1,1,0,1.0,3.0,147.9,142.9,130.8,128.6,17.1,14.3,1.0,1.0,22.2,0.0,0.4,0.333,0.286,1.0,1.05,109.7,112.63,93.85,7,0.6,243,163,1,1,249,105,434,211,1,151,126,331,412,414,518,16,19,196,216,8950
Lineups,-203903-1628973-1630574-1642359-1642885-,J. Clarkson - J. Brunson - A. Hukporti - P. Dadiet - M. Diawara,1610612752,NYK,2,2,0,1.0,3.0,87.2,100.0,101.7,116.7,-14.5,-16.7,1.0,0.0,16.7,0.667,0.667,0.667,0.0,0.313,0.338,103.7,90.42,75.35,6,0.75,140,81,1,1,234,268,379,387,1,258,243,55,296,103,1,405,409,506,143,9555
Lineups,-203903-1628973-1629011-1630631-1642885-,J. Clarkson - J. Brunson - M. Robinson - J. Alvarado - M. Diawara,1610612752,NYK,1,1,0,1.0,3.0,180.0,180.0,71.4,83.3,108.6,96.7,0.25,1.0,12.5,1.0,0.375,0.5,0.2,0.75,0.75,98.7,90.51,75.43,5,1.0,243,163,1,1,259,50,206,63,383,151,335,1,418,259,429,98,107,503,56,8750
Lineups,-203903-1628973-1641998-1642359-1642885-,J. Clarkson - J. Brunson - T. Jemison III - P. Dadiet - M. Diawara,1610612752,NYK,1,1,0,1.0,3.0,160.0,160.0,120.0,120.0,40.0,40.0,1.0,1.5,37.5,0.0,1.0,1.0,0.4,1.333,1.333,94.1,94.12,78.43,5,0.556,243,163,1,1,289,75,398,136,1,125,19,331,1,1,551,5,5,468,262,7650
Lineups,-203903-1628404-1628973-1630574-1642885-,J. Clarkson - J. Hart - J. Brunson - A. Hukporti - M. Diawara,1610612752,NYK,1,1,0,1.0,3.0,200.0,200.0,245.9,200.0,-45.9,0.0,0.5,0.0,28.6,0.0,1.0,0.5,0.0,1.0,1.0,93.6,104.21,86.84,5,0.423,243,163,1,1,292,16,538,249,283,258,55,331,1,259,1,16,27,309,341,7600
Lineups,-203903-1628404-1629013-1630540-1631110-,J. Clarkson - J. Hart - L. Shamet - M. McBride - J. Sochan,1610612752,NYK,1,1,0,1.0,3.0,128.6,112.5,0.0,0.0,128.6,112.5,0.75,0.0,25.0,0.25,0.8,0.556,0.0,0.563,0.563,109.0,116.76,97.3,8,1.476,243,163,1,1,242,237,1,31,163,258,86,270,203,219,1,229,274,168,30,9250
Lineups,-203903-1628404-1628969-1629011-1642359-,J. Clarkson - J. Hart - M. Bridges - M. Robinson - P. Dadiet,1610612752,NYK,1,0,1,0.0,3.0,85.7,120.0,116.7,140.0,-31.0,-20.0,1.0,0.0,20.0,0.6,0.5,0.556,0.0,0.429,0.429,105.2,80.9,67.42,5,0.348,243,442,270,442,254,191,467,392,1,258,161,75,378,219,1,340,375,564,374,8900
Lineups,-203903-1626157-1627824-1628404-1630540-,J. Clarkson - K. Towns - G. Yabusele - J. Hart - M. McBride,1610612752,NYK,1,1,0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.556,0.2,0.0,0.0,92.3,101.54,84.62,5,0.778,243,163,1,1,283,464,1,249,396,258,396,296,1,219,429,447,464,354,134,7800
Lineups,-203903-1626157-1627824-1628969-1629013-,J. Clarkson - K. Towns - G. Yabusele - M. Bridges - L. Shamet,1610612752,NYK,1,1,0,1.0,3.0,183.3,183.3,68.0,57.1,115.3,126.2,1.0,0.0,40.0,0.0,1.0,0.5,0.0,0.917,0.917,95.6,104.58,87.15,6,0.933,243,163,1,1,249,47,138,21,1,258,12,331,1,259,1,48,52,304,100,8950
Lineups,-203903-1626157-1628404-1628973-1642278-,J. Clarkson - K. Towns - J. Hart - J. Brunson - T. Kolek,1610612752,NYK,2,1,1,0.5,3.0,69.4,57.1,57.1,57.1,12.3,0.0,1.0,0.0,12.5,0.0,1.0,0.333,0.0,0.25,0.347,114.1,125.22,104.35,7,1.0,140,163,270,351,275,424,138,249,1,258,335,331,1,414,1,416,405,109,56,8050
Lineups,-203903-1626157-1628404-1629011-1630540-,J. Clarkson - K. Towns - J. Hart - M. Robinson - M. McBride,1610612752,NYK,2,1,1,0.5,3.0,80.0,57.1,116.7,116.7,-36.7,-59.5,1.0,0.0,22.2,0.0,1.0,0.25,0.0,0.4,0.4,88.3,104.35,86.96,7,0.417,140,163,270,351,248,424,379,466,1,258,126,331,1,461,1,355,391,305,343,8970
Lineups,-203903-1626157-1628969-1628973-1629013-,J. Clarkson - K. Towns - M. Bridges - J. Brunson - L. Shamet,1610612752,NYK,2,0,2,0.0,3.0,102.0,100.0,126.6,133.3,-24.5,-33.3,1.0,0.0,25.0,0.0,0.5,0.2,0.0,0.5,0.51,114.9,113.02,94.18,6,0.296,140,442,499,442,291,268,441,417,1,258,86,331,378,474,1,259,313,194,397,7645
Lineups,-203903-1626157-1628969-1628973-1642278-,J. Clarkson - K. Towns - M. Bridges - J. Brunson - T. Kolek,1610612752,NYK,3,1,2,0.333,3.0,114.3,114.3,112.9,100.0,1.4,14.3,0.667,1.0,22.2,0.0,1.0,0.333,0.286,0.8,0.8,126.3,133.95,111.63,7,0.5,92,163,499,424,296,227,252,211,200,151,126,331,1,414,518,89,94,83,291,7525
Lineups,-203903-1626157-1629011-1629013-1630540-,J. Clarkson - K. Towns - M. Robinson - L. Shamet - M. McBride,1610612752,NYK,2,1,1,0.5,3.0,109.3,100.0,71.4,71.4,37.9,28.6,0.667,2.0,16.7,0.4,0.75,0.556,0.125,0.429,0.481,125.0,130.91,109.09,8,0.609,140,163,270,351,271,268,174,165,200,75,243,174,237,219,350,340,354,90,211,8250
Lineups,-203903-1626157-1628384-1628973-1641755-,J. Clarkson - K. Towns - O. Anunoby - J. Brunson - K. McCullar Jr.,1610612752,NYK,1,1,0,1.0,3.0,58.1,57.1,171.4,150.0,-113.3,-92.9,0.0,0.0,0.0,0.0,1.0,0.4,0.286,0.25,0.41,106.3,114.89,95.74,7,0.0,243,163,1,1,237,424,485,502,396,258,396,331,1,394,518,416,386,183,459,9400
Lineups,-203903-1626157-1628384-1628973-1630540-,J. Clarkson - K. Towns - O. Anunoby - J. Brunson - M. McBride,1610612752,NYK,4,2,2,0.5,3.0,71.4,62.5,120.0,85.7,-48.6,-23.2,1.0,1.0,15.4,0.6,0.4,0.5,0.25,0.417,0.417,95.9,119.93,99.94,8,0.208,60,81,499,351,246,414,217,400,1,151,285,75,412,259,479,346,379,149,427,9005
Lineups,-203903-1626157-1628384-1628404-1630540-,J. Clarkson - K. Towns - O. Anunoby - J. Hart - M. McBride,1610612752,NYK,3,1,2,0.333,3.0,33.3,40.0,173.3,200.0,-139.9,-160.0,1.0,0.5,14.3,0.333,0.5,0.4,0.4,0.25,0.25,102.4,87.27,72.73,5,-0.565,92,163,499,424,232,446,538,564,1,229,301,206,378,394,551,416,443,536,559,9900
Lineups,-203903-1626157-1628384-1628969-1629013-,J. Clarkson - K. Towns - O. Anunoby - M. Bridges - L. Shamet,1610612752,NYK,1,0,1,0.0,3.0,46.6,50.0,71.4,83.3,-24.8,-33.3,0.0,0.0,0.0,0.167,0.8,0.455,0.0,0.143,0.202,107.5,96.0,80.0,6,0.167,243,442,270,442,247,431,206,417,396,258,396,311,203,365,1,443,450,438,432,9000
Lineups,-203903-1626157-1628384-1642278-1642885-,J. Clarkson - K. Towns - O. Anunoby - T. Kolek - M. Diawara,1610612752,NYK,1,0,1,0.0,3.0,180.4,175.0,100.0,125.0,80.4,50.0,0.5,0.0,20.0,0.0,0.333,0.25,0.0,0.833,0.902,76.1,68.57,57.14,4,0.632,243,442,270,442,267,58,412,111,283,258,161,331,421,461,1,72,54,586,198,8400
Lineups,-203903-1628969-1630631-1631110-1642885-,J. Clarkson - M. Bridges - J. Alvarado - J. Sochan - M. Diawara,1610612752,NYK,2,2,0,1.0,3.0,216.7,216.7,147.1,133.3,69.6,83.3,0.8,4.0,40.0,0.0,1.0,1.0,0.167,1.3,1.3,92.5,97.08,80.9,6,0.727,140,81,1,1,254,14,441,71,143,17,12,331,1,1,393,7,7,426,158,8900
Lineups,-203903-1628969-1628973-1630540-1630574-,J. Clarkson - M. Bridges - J. Brunson - M. McBride - A. Hukporti,1610612752,NYK,1,0,1,0.0,3.0,128.6,128.6,28.6,28.6,100.0,100.0,0.5,2.0,22.2,0.0,0.833,0.625,0.143,0.75,0.75,120.0,120.0,100.0,7,1.13,243,442,270,442,267,158,94,41,283,75,126,331,185,155,373,98,107,141,46,8400
Lineups,-203903-1628969-1629013-1630574-1642278-,J. Clarkson - M. Bridges - L. Shamet - A. Hukporti - T. Kolek,1610612752,NYK,1,1,0,1.0,3.0,183.8,200.0,103.1,80.0,80.7,120.0,1.0,0.0,37.5,0.0,0.333,0.2,0.0,0.9,0.919,88.9,95.36,79.47,5,0.741,243,163,1,1,294,16,191,25,1,258,19,331,421,474,1,54,51,448,156,7550
Lineups,-203903-1628969-1629011-1629013-1630540-,J. Clarkson - M. Bridges - M. Robinson - L. Shamet - M. McBride,1610612752,NYK,1,1,0,1.0,3.0,123.0,120.0,139.8,150.0,-16.8,-30.0,0.0,0.0,0.0,0.5,1.0,0.75,0.2,0.5,0.615,106.5,103.53,86.27,5,0.36,243,163,1,1,289,191,485,413,396,258,396,92,1,72,429,259,212,320,368,7650
Lineups,-203903-1628969-1641998-1642278-1642885-,J. Clarkson - M. Bridges - T. Jemison III - T. Kolek - M. Diawara,1610612752,NYK,1,1,0,1.0,3.0,134.4,125.0,128.6,128.6,5.8,-3.6,0.4,2.0,20.0,0.0,1.0,0.5,0.125,0.833,0.776,116.2,120.67,100.56,8,0.6,243,163,1,1,249,166,434,343,357,75,161,331,1,259,350,72,103,134,216,8950
Lineups,-203903-1628384-1628973-1630574-1642278-,J. Clarkson - O. Anunoby - J. Brunson - A. Hukporti - T. Kolek,1610612752,NYK,2,2,0,1.0,3.0,83.3,62.5,216.7,216.7,-133.3,-154.2,0.5,0.5,10.0,0.333,1.0,0.5,0.25,0.625,0.625,90.5,105.55,87.96,8,0.15,140,81,1,1,235,414,573,561,283,229,369,206,1,259,479,165,199,283,438,9550
Lineups,-203903-1628384-1628973-1629013-1631110-,J. Clarkson - O. Anunoby - J. Brunson - L. Shamet - J. Sochan,1610612752,NYK,1,1,0,1.0,3.0,66.7,66.7,124.1,116.7,-57.4,-50.0,0.0,0.0,0.0,0.0,0.6,0.333,0.0,0.333,0.333,96.0,98.97,82.47,6,-0.2,243,163,1,1,260,394,379,449,396,258,396,331,356,414,1,384,412,403,536,8730
Lineups,-203903-1628384-1628973-1629011-1641755-,J. Clarkson - O. Anunoby - J. Brunson - M. Robinson - K. McCullar Jr.,1610612752,NYK,1,1,0,1.0,3.0,126.9,142.9,114.3,114.3,12.6,28.6,0.5,2.0,20.0,0.25,1.0,0.571,0.143,0.643,0.635,114.6,107.81,89.84,7,0.568,243,163,1,1,240,105,371,165,283,75,161,270,1,198,373,159,191,253,256,9350
Lineups,-203903-1628384-1628404-1628973-1630574-,J. Clarkson - O. Anunoby - J. Hart - J. Brunson - A. Hukporti,1610612752,NYK,2,1,1,0.5,3.0,109.3,100.0,116.7,116.7,-7.4,-16.7,0.333,1.0,9.1,0.4,1.0,0.571,0.125,0.429,0.481,112.3,118.03,98.36,8,0.5,140,163,270,351,262,268,379,387,366,151,374,174,1,198,350,340,354,160,291,8540
Lineups,-203903-1628384-1628404-1628973-1631110-,J. Clarkson - O. Anunoby - J. Hart - J. Brunson - J. Sochan,1610612752,NYK,1,1,0,1.0,3.0,216.7,216.7,83.3,83.3,133.3,133.3,1.0,0.0,41.7,0.5,0.667,0.6,0.0,0.929,0.929,102.9,102.86,85.71,6,0.864,243,163,1,1,267,14,206,19,1,258,11,92,296,167,1,45,49,334,113,8400
Lineups,-203903-1628384-1629011-1630631-1642885-,J. Clarkson - O. Anunoby - M. Robinson - J. Alvarado - M. Diawara,1610612752,NYK,1,1,0,1.0,3.0,83.3,100.0,160.0,160.0,-76.7,-60.0,0.5,1.0,14.3,0.333,0.25,0.286,0.2,0.5,0.5,104.2,94.74,78.95,5,0.24,243,163,1,1,292,268,504,467,283,151,301,206,434,455,429,259,319,458,419,7600
Lineups,-203903-1628384-1629011-1630540-1642278-,J. Clarkson - O. Anunoby - M. Robinson - M. McBride - T. Kolek,1610612752,NYK,1,0,1,0.0,3.0,126.6,114.3,42.9,42.9,83.7,71.4,1.0,0.0,22.2,0.0,0.8,0.444,0.0,0.5,0.633,114.9,120.72,100.6,7,0.893,243,442,270,442,270,227,102,81,1,258,126,331,203,373,1,259,193,132,106,8350
Lineups,-1628404-1628973-1629011-1630540-1630631-,J. Hart - J. Brunson - M. Robinson - M. McBride - J. Alvarado,1610612752,NYK,1,0,1,0.0,3.0,200.0,200.0,82.0,100.0,118.0,100.0,0.333,0.0,16.7,0.5,0.5,0.5,0.0,0.8,0.8,82.0,73.85,61.54,4,0.789,243,442,270,442,283,16,252,41,366,258,243,92,378,259,1,89,94,582,130,7800
Lineups,-1628404-1628969-1628973-1630574-1630631-,J. Hart - M. Bridges - J. Brunson - A. Hukporti - J. Alvarado,1610612752,NYK,1,0,1,0.0,3.0,147.1,133.3,138.9,133.3,8.2,0.0,0.75,0.0,33.3,0.0,0.0,0.0,0.0,0.8,0.735,98.1,105.11,87.59,6,0.4,243,442,270,442,272,134,441,249,163,258,24,331,441,485,1,89,120,292,352,8220
Lineups,-1628404-1628969-1629013-1630540-1630574-,J. Hart - M. Bridges - L. Shamet - M. McBride - A. Hukporti,1610612752,NYK,2,1,1,0.5,3.0,170.1,166.7,66.7,57.1,103.4,109.5,1.0,3.0,30.0,0.5,0.6,0.571,0.167,0.8,0.85,85.5,93.6,78.0,6,1.083,140,163,270,351,231,64,138,34,1,33,50,92,356,198,393,89,75,472,49,10000
Lineups,-1628404-1628969-1629011-1629013-1630631-,J. Hart - M. Bridges - M. Robinson - L. Shamet - J. Alvarado,1610612752,NYK,3,2,1,0.667,3.0,40.0,33.3,107.5,100.0,-67.5,-66.7,1.0,1.0,14.3,0.0,0.667,0.333,0.167,0.25,0.25,95.3,107.23,89.36,6,0.0,92,81,270,304,237,454,252,476,1,151,301,331,296,414,393,416,443,259,459,9400
